bhsa_node	g_cons	macula_nodes	mt_cons_1	mt_cons_2	mt_cons_3	mt_cons_4
191589	JHWH	214302	JHWH			
191590	>LJW	214303|214304	>LJ	W		
191591	W	214305	W			
191592	J>MR	214306	J>MR			
191593	LW	214307|214308	L	W		
191594	MH	214309	MH			
191595	LK	214310|214311	L	K		
191596	PH	214312	PH			
191597	>LJHW	214313	>LJHW			
191598	W	214314	W			
191599	J>MR	214315	J>MR			
191600	QN>	214316	QN>			
191601	QN>TJ	214317	QN>TJ			
191602	L	214318	L			
191603	JHWH	214319	JHWH			
191604	>LHJ	214320	>LHJ			
191605	YB>WT	214321	YB>WT			
191606	KJ	214322	KJ			
191607	<ZBW	214323	<ZBW			
191608	BRJTK	214324|214325	BRJT	K		
191609	BNJ	214326	BNJ			
191610	JFR>L	214327	JFR>L			
191611	>T	214328	>T			
191612	MZBXTJK	214329|214330	MZBXTJ	K		
191613	HRSW	214331	HRSW			
191614	W	214332	W			
191615	>T	214333	>T			
191616	NBJ>JK	214334|214335	NBJ>J	K		
191617	HRGW	214336	HRGW			
191618	B	214337	B			
191620	XRB	214339	XRB			
191621	W	214340	W			
191622	>WTR	214341	>WTR			
191623	>NJ	214342	>NJ			
191624	L	214343	L			
191625	BDJ	214344|214345	BD	J		
191626	W	214346	W			
191627	JBQCW	214347	JBQCW			
191628	>T	214348	>T			
191629	NPCJ	214349|214350	NPC	J		
191630	L	214351	L			
191631	QXTH	214352|214353	QXT	H		
191632	W	214354	W			
191633	J>MR	214355	J>MR			
191634	Y>	214356	Y>			
191635	W	214357	W			
191636	<MDT	214358	<MDT			
191637	B	214359	B			
191639	HR	214361	HR			
191640	L	214362	L			
191641	PNJ	214363	PNJ			
191642	JHWH	214364	JHWH			
191643	W	214365	W			
191644	HNH	214366	HNH			
191645	JHWH	214367	JHWH			
191646	<BR	214368	<BR			
191647	W	214369	W			
191648	RWX	214370	RWX			
191649	GDWLH	214371	GDWLH			
191650	W	214372	W			
191651	XZQ	214373	XZQ			
191652	MPRQ	214374	MPRQ			
191653	HRJM	214375	HRJM			
191654	W	214376	W			
191655	MCBR	214377	MCBR			
191656	SL<JM	214378	SL<JM			
191657	L	214379	L			
191658	PNJ	214380	PNJ			
191659	JHWH	214381	JHWH			
191660	L>	214382	L>			
191661	B	214383	B			
191663	RWX	214385	RWX			
191664	JHWH	214386	JHWH			
191665	W	214387	W			
191666	>XR	214388	>XR			
191667	H	214389	H			
191668	RWX	214390	RWX			
191669	R<C	214391	R<C			
191670	L>	214392	L>			
191671	B	214393	B			
191673	R<C	214395	R<C			
191674	JHWH	214396	JHWH			
191675	W	214397	W			
191676	>XR	214398	>XR			
191677	H	214399	H			
191678	R<C	214400	R<C			
191679	>C	214401	>C			
191680	L>	214402	L>			
191681	B	214403	B			
191683	>C	214405	>C			
191684	JHWH	214406	JHWH			
191685	W	214407	W			
191686	>XR	214408	>XR			
191687	H	214409	H			
191688	>C	214410	>C			
191689	QWL	214411	QWL			
191690	DMMH	214412	DMMH			
191691	DQH	214413	DQH			
191692	W	214414	W			
191693	JHJ	214415	JHJ			
191694	K	214416	K			
191695	CM<	214417	CM<			
191696	>LJHW	214418	>LJHW			
191697	W	214419	W			
191698	JLV	214420	JLV			
191699	PNJW	214421|214422	PNJ	W		
191700	B	214423	B			
191701	>DRTW	214424|214425	>DRT	W		
191702	W	214426	W			
191703	JY>	214427	JY>			
191704	W	214428	W			
191705	J<MD	214429	J<MD			
191706	PTX	214430	PTX			
191707	H	214431	H			
191708	M<RH	214432	M<RH			
191709	W	214433	W			
191710	HNH	214434	HNH			
191711	>LJW	214435|214436	>LJ	W		
191712	QWL	214437	QWL			
191713	W	214438	W			
191714	J>MR	214439	J>MR			
191715	MH	214440	MH			
191716	LK	214441|214442	L	K		
191717	PH	214443	PH			
191718	>LJHW	214444	>LJHW			
191719	W	214445	W			
191720	J>MR	214446	J>MR			
191721	QN>	214447	QN>			
191722	QN>TJ	214448	QN>TJ			
191723	L	214449	L			
191724	JHWH	214450	JHWH			
191725	>LHJ	214451	>LHJ			
191726	YB>WT	214452	YB>WT			
191727	KJ	214453	KJ			
191728	<ZBW	214454	<ZBW			
191729	BRJTK	214455|214456	BRJT	K		
191730	BNJ	214457	BNJ			
191731	JFR>L	214458	JFR>L			
191732	>T	214459	>T			
191733	MZBXTJK	214460|214461	MZBXTJ	K		
191734	HRSW	214462	HRSW			
191735	W	214463	W			
191736	>T	214464	>T			
191737	NBJ>JK	214465|214466	NBJ>J	K		
191738	HRGW	214467	HRGW			
191739	B	214468	B			
191741	XRB	214470	XRB			
191742	W	214471	W			
191743	>WTR	214472	>WTR			
191744	>NJ	214473	>NJ			
191745	L	214474	L			
191746	BDJ	214475|214476	BD	J		
191747	W	214477	W			
191748	JBQCW	214478	JBQCW			
191749	>T	214479	>T			
191750	NPCJ	214480|214481	NPC	J		
191751	L	214482	L			
191752	QXTH	214483|214484	QXT	H		
191753	W	214485	W			
191754	J>MR	214486	J>MR			
191755	JHWH	214487	JHWH			
191756	>LJW	214488|214489	>LJ	W		
191757	LK	214490	LK			
191758	CWB	214491	CWB			
191759	L	214492	L			
191760	DRKK	214493|214494	DRK	K		
191761	MDBRH	214495|214496	MDBR	H		
191762	DMFQ	214497	DMFQ			
191763	W	214498	W			
191764	B>T	214499	B>T			
191765	W	214500	W			
191766	MCXT	214501	MCXT			
191767	>T	214502	>T			
191768	XZ>L	214503	XZ>L			
191769	L	214504	L			
191770	MLK	214505	MLK			
191771	<L	214506	<L			
191772	>RM	214507	>RM			
191773	W	214508	W			
191774	>T	214509	>T			
191775	JHW>	214510	JHW>			
191776	BN	214511	BN			
191777	NMCJ	214512	NMCJ			
191778	TMCX	214513	TMCX			
191779	L	214514	L			
191780	MLK	214515	MLK			
191781	<L	214516	<L			
191782	JFR>L	214517	JFR>L			
191783	W	214518	W			
191784	>T	214519	>T			
191785	>LJC<	214520	>LJC<			
191786	BN	214521	BN			
191787	CPV	214522	CPV			
191788	M	214523	M			
191789	>BL_MXWLH	214524|214525	>BL	MXWLH		
191790	TMCX	214526	TMCX			
191791	L	214527	L			
191792	NBJ>	214528	NBJ>			
191793	TXTJK	214529|214530	TXTJ	K		
191794	W	214531	W			
191795	HJH	214532	HJH			
191796	H	214533	H			
191797	NMLV	214534	NMLV			
191798	M	214535	M			
191799	XRB	214536	XRB			
191800	XZ>L	214537	XZ>L			
191801	JMJT	214538	JMJT			
191802	JHW>	214539	JHW>			
191803	W	214540	W			
191804	H	214541	H			
191805	NMLV	214542	NMLV			
191806	M	214543	M			
191807	XRB	214544	XRB			
191808	JHW>	214545	JHW>			
191809	JMJT	214546	JMJT			
191810	>LJC<	214547	>LJC<			
191811	W	214548	W			
191812	HC>RTJ	214549	HC>RTJ			
191813	B	214550	B			
191814	JFR>L	214551	JFR>L			
191815	CB<T	214552	CB<T			
191816	>LPJM	214553	>LPJM			
191817	KL	214554	KL			
191818	H	214555	H			
191819	BRKJM	214556	BRKJM			
191820	>CR	214557	>CR			
191821	L>	214558	L>			
191822	KR<W	214559	KR<W			
191823	L	214560	L			
191825	B<L	214562	B<L			
191826	W	214563	W			
191827	KL	214564	KL			
191828	H	214565	H			
191829	PH	214566	PH			
191830	>CR	214567	>CR			
191831	L>	214568	L>			
191832	NCQ	214569	NCQ			
191833	LW	214570|214571	L	W		
191834	W	214572	W			
191835	JLK	214573	JLK			
191836	M	214574	M			
191837	CM	214575	CM			
191838	W	214576	W			
191839	JMY>	214577	JMY>			
191840	>T	214578	>T			
191841	>LJC<	214579	>LJC<			
191842	BN	214580	BN			
191843	CPV	214581	CPV			
191844	W	214582	W			
191845	HW>	214583	HW>			
191846	XRC	214584	XRC			
191847	CNJM	214585	CNJM			
191848	<FR	214586	<FR			
191849	YMDJM	214587	YMDJM			
191850	L	214588	L			
191851	PNJW	214589|214590	PNJ	W		
191852	W	214591	W			
191853	HW>	214592	HW>			
191854	B	214593	B			
191855	CNJM	214594	CNJM			
191856	H	214595	H			
191857	<FR	214596	<FR			
191858	W	214597	W			
191859	J<BR	214598	J<BR			
191860	>LJHW	214599	>LJHW			
191861	>LJW	214600|214601	>LJ	W		
191862	W	214602	W			
191863	JCLK	214603	JCLK			
191864	>DRTW	214604|214605	>DRT	W		
191865	>LJW	214606|214607	>LJ	W		
191866	W	214608	W			
191867	J<ZB	214609	J<ZB			
191868	>T	214610	>T			
191869	H	214611	H			
191870	BQR	214612	BQR			
191871	W	214613	W			
191872	JRY	214614	JRY			
191873	>XRJ	214615	>XRJ			
191874	>LJHW	214616	>LJHW			
191875	W	214617	W			
191876	J>MR	214618	J>MR			
191877	>CQH	214619	>CQH			
191878	N>	214620	N>			
191879	L	214621	L			
191880	>BJ	214622|214623	>B	J		
191881	W	214624	W			
191882	L	214625	L			
191883	>MJ	214626|214627	>M	J		
191884	W	214628	W			
191885	>LKH	214629	>LKH			
191886	>XRJK	214630|214631	>XRJ	K		
191887	W	214632	W			
191888	J>MR	214633	J>MR			
191889	LW	214634|214635	L	W		
191890	LK	214636	LK			
191891	CWB	214637	CWB			
191892	KJ	214638	KJ			
191893	MH	214639	MH			
191894	<FJTJ	214640	<FJTJ			
191895	LK	214641|214642	L	K		
191896	W	214643	W			
191897	JCB	214644	JCB			
191898	M	214645	M			
191899	>XRJW	214646|214647	>XRJ	W		
191900	W	214648	W			
191901	JQX	214649	JQX			
191902	>T	214650	>T			
191903	YMD	214651	YMD			
191904	H	214652	H			
191905	BQR	214653	BQR			
191906	W	214654	W			
191907	JZBXHW	214655|214656	JZBX	HW		
191908	W	214657	W			
191909	B	214658	B			
191910	KLJ	214659	KLJ			
191911	H	214660	H			
191912	BQR	214661	BQR			
191913	BCLM	214662|214663	BCL	M		
191914	H	214664	H			
191915	BFR	214665	BFR			
191916	W	214666	W			
191917	JTN	214667	JTN			
191918	L	214668	L			
191920	<M	214670	<M			
191921	W	214671	W			
191922	J>KLW	214672	J>KLW			
191923	W	214673	W			
191924	JQM	214674	JQM			
191925	W	214675	W			
191926	JLK	214676	JLK			
191927	>XRJ	214677	>XRJ			
191928	>LJHW	214678	>LJHW			
191929	W	214679	W			
191930	JCRTHW	214680|214681	JCRT	HW		
191931	W	214682	W			
191932	BN_HDD	214683|214684	BN	HDD		
191933	MLK	214685	MLK			
191934	>RM	214686	>RM			
191935	QBY	214687	QBY			
191936	>T	214688	>T			
191937	KL	214689	KL			
191938	XJLW	214690|214691	XJL	W		
191939	W	214692	W			
191940	CLCJM	214693	CLCJM			
191941	W	214694	W			
191942	CNJM	214695	CNJM			
191943	MLK	214696	MLK			
191944	>TW	214697|214698	>T	W		
191945	W	214699	W			
191946	SWS	214700	SWS			
191947	W	214701	W			
191948	RKB	214702	RKB			
191949	W	214703	W			
191950	J<L	214704	J<L			
191951	W	214705	W			
191952	JYR	214706	JYR			
191953	<L	214707	<L			
191954	CMRWN	214708	CMRWN			
191955	W	214709	W			
191956	JLXM	214710	JLXM			
191957	BH	214711|214712	B	H		
191958	W	214713	W			
191959	JCLX	214714	JCLX			
191960	ML>KJM	214715	ML>KJM			
191961	>L	214716	>L			
191962	>X>B	214717	>X>B			
191963	MLK	214718	MLK			
191964	JFR>L	214719	JFR>L			
191965	H	214720	H			
191966	<JRH	214721|214722	<JR	H		
191967	W	214723	W			
191968	J>MR	214724	J>MR			
191969	LW	214725|214726	L	W		
191970	KH	214727	KH			
191971	>MR	214728	>MR			
191972	BN_HDD	214729|214730	BN	HDD		
191973	KSPK	214731|214732	KSP	K		
191974	W	214733	W			
191975	ZHBK	214734|214735	ZHB	K		
191976	LJ	214736|214737	L	J		
191977	HW>	214738	HW>			
191978	W	214739	W			
191979	NCJK	214740|214741	NCJ	K		
191980	W	214742	W			
191981	BNJK	214743|214744	BNJ	K		
191982	H	214745	H			
191983	VWBJM	214746	VWBJM			
191984	LJ	214747|214748	L	J		
191985	HM	214749	HM			
191986	W	214750	W			
191987	J<N	214751	J<N			
191988	MLK	214752	MLK			
191989	JFR>L	214753	JFR>L			
191990	W	214754	W			
191991	J>MR	214755	J>MR			
191992	K	214756	K			
191993	DBRK	214757|214758	DBR	K		
191994	>DNJ	214759|214760	>DN	J		
191995	H	214761	H			
191996	MLK	214762	MLK			
191997	LK	214763|214764	L	K		
191998	>NJ	214765	>NJ			
191999	W	214766	W			
192000	KL	214767	KL			
192001	>CR	214768	>CR			
192002	LJ	214769|214770	L	J		
192003	W	214771	W			
192004	JCBW	214772	JCBW			
192005	H	214773	H			
192006	ML>KJM	214774	ML>KJM			
192007	W	214775	W			
192008	J>MRW	214776	J>MRW			
192009	KH	214777	KH			
192010	>MR	214778	>MR			
192011	BN_HDD	214779|214780	BN	HDD		
192012	L	214781	L			
192013	>MR	214782	>MR			
192014	KJ	214783	KJ			
192015	CLXTJ	214784	CLXTJ			
192016	>LJK	214785|214786	>LJ	K		
192017	L	214787	L			
192018	>MR	214788	>MR			
192019	KSPK	214789|214790	KSP	K		
192020	W	214791	W			
192021	ZHBK	214792|214793	ZHB	K		
192022	W	214794	W			
192023	NCJK	214795|214796	NCJ	K		
192024	W	214797	W			
192025	BNJK	214798|214799	BNJ	K		
192026	LJ	214800|214801	L	J		
192027	TTN	214802	TTN			
192028	KJ	214803	KJ			
192029	>M	214804	>M			
192030	K	214805	K			
192032	<T	214807	<T			
192033	MXR	214808	MXR			
192034	>CLX	214809	>CLX			
192035	>T	214810	>T			
192036	<BDJ	214811|214812	<BD	J		
192037	>LJK	214813|214814	>LJ	K		
192038	W	214815	W			
192039	XPFW	214816	XPFW			
192040	>T	214817	>T			
192041	BJTK	214818|214819	BJT	K		
192042	W	214820	W			
192043	>T	214821	>T			
192044	BTJ	214822	BTJ			
192045	<BDJK	214823|214824	<BDJ	K		
192046	W	214825	W			
192047	HJH	214826	HJH			
192048	KL	214827	KL			
192049	MXMD	214828	MXMD			
192050	<JNJK	214829|214830	<JNJ	K		
192051	JFJMW	214831	JFJMW			
192052	B	214832	B			
192053	JDM	214833|214834	JD	M		
192054	W	214835	W			
192055	LQXW	214836	LQXW			
192056	W	214837	W			
192057	JQR>	214838	JQR>			
192058	MLK	214839	MLK			
192059	JFR>L	214840	JFR>L			
192060	L	214841	L			
192061	KL	214842	KL			
192062	ZQNJ	214843	ZQNJ			
192063	H	214844	H			
192064	>RY	214845	>RY			
192065	W	214846	W			
192066	J>MR	214847	J>MR			
192067	D<W	214848	D<W			
192068	N>	214849	N>			
192069	W	214850	W			
192070	R>W	214851	R>W			
192071	KJ	214852	KJ			
192072	R<H	214853	R<H			
192073	ZH	214854	ZH			
192074	MBQC	214855	MBQC			
192075	KJ	214856	KJ			
192076	CLX	214857	CLX			
192077	>LJ	214858|214859	>L	J		
192078	L	214860	L			
192079	NCJ	214861|214862	NC	J		
192080	W	214863	W			
192081	L	214864	L			
192082	BNJ	214865|214866	BN	J		
192083	W	214867	W			
192084	L	214868	L			
192085	KSPJ	214869|214870	KSP	J		
192086	W	214871	W			
192087	L	214872	L			
192088	ZHBJ	214873|214874	ZHB	J		
192089	W	214875	W			
192090	L>	214876	L>			
192091	MN<TJ	214877	MN<TJ			
192092	MMNW	214878|214879	MM	NW		
192093	W	214880	W			
192094	J>MRW	214881	J>MRW			
192095	>LJW	214882|214883	>LJ	W		
192096	KL	214884	KL			
192097	H	214885	H			
192098	ZQNJM	214886	ZQNJM			
192099	W	214887	W			
192100	KL	214888	KL			
192101	H	214889	H			
192102	<M	214890	<M			
192103	>L	214891	>L			
192104	TCM<	214892	TCM<			
192105	W	214893	W			
192106	LW>	214894	LW>			
192107	T>BH	214895	T>BH			
192108	W	214896	W			
192109	J>MR	214897	J>MR			
192110	L	214898	L			
192111	ML>KJ	214899	ML>KJ			
192112	BN_HDD	214900|214901	BN	HDD		
192113	>MRW	214902	>MRW			
192114	L	214903	L			
192115	>DNJ	214904|214905	>DN	J		
192116	H	214906	H			
192117	MLK	214907	MLK			
192118	KL	214908	KL			
192119	>CR	214909	>CR			
192120	CLXT	214910	CLXT			
192121	>L	214911	>L			
192122	<BDK	214912|214913	<BD	K		
192123	B	214914	B			
192125	R>CNH	214916	R>CNH			
192126	><FH	214917	><FH			
192127	W	214918	W			
192128	H	214919	H			
192129	DBR	214920	DBR			
192130	H	214921	H			
192131	ZH	214922	ZH			
192132	L>	214923	L>			
192133	>WKL	214924	>WKL			
192134	L	214925	L			
192135	<FWT	214926	<FWT			
192136	W	214927	W			
192137	JLKW	214928	JLKW			
192138	H	214929	H			
192139	ML>KJM	214930	ML>KJM			
192140	W	214931	W			
192141	JCBHW	214932|214933	JCB	HW		
192142	DBR	214934	DBR			
192143	W	214935	W			
192144	JCLX	214936	JCLX			
192145	>LJW	214937|214938	>LJ	W		
192146	BN_HDD	214939|214940	BN	HDD		
192147	W	214941	W			
192148	J>MR	214942	J>MR			
192149	KH	214943	KH			
192150	J<FWN	214944|214945	J<FW	N		
192151	LJ	214946|214947	L	J		
192152	>LHJM	214948	>LHJM			
192153	W	214949	W			
192154	KH	214950	KH			
192155	JWSPW	214951	JWSPW			
192156	>M	214952	>M			
192157	JFPQ	214953	JFPQ			
192158	<PR	214954	<PR			
192159	CMRWN	214955	CMRWN			
192160	L	214956	L			
192161	C<LJM	214957	C<LJM			
192162	L	214958	L			
192163	KL	214959	KL			
192164	H	214960	H			
192165	<M	214961	<M			
192166	>CR	214962	>CR			
192167	B	214963	B			
192168	RGLJ	214964|214965	RGL	J		
192169	W	214966	W			
192170	J<N	214967	J<N			
192171	MLK	214968	MLK			
192172	JFR>L	214969	JFR>L			
192173	W	214970	W			
192174	J>MR	214971	J>MR			
192175	DBRW	214972	DBRW			
192176	>L	214973	>L			
192177	JTHLL	214974	JTHLL			
192178	XGR	214975	XGR			
192179	K	214976	K			
192180	MPTX	214977	MPTX			
192181	W	214978	W			
192182	JHJ	214979	JHJ			
192183	K	214980	K			
192184	CM<	214981	CM<			
192185	>T	214982	>T			
192186	H	214983	H			
192187	DBR	214984	DBR			
192188	H	214985	H			
192189	ZH	214986	ZH			
192190	W	214987	W			
192191	HW>	214988	HW>			
192192	CTH	214989	CTH			
192193	HW>	214990	HW>			
192194	W	214991	W			
192195	H	214992	H			
192196	MLKJM	214993	MLKJM			
192197	B	214994	B			
192199	SKWT	214996	SKWT			
192200	W	214997	W			
192201	J>MR	214998	J>MR			
192202	>L	214999	>L			
192203	<BDJW	215000|215001	<BDJ	W		
192204	FJMW	215002	FJMW			
192205	W	215003	W			
192206	JFJMW	215004	JFJMW			
192207	<L	215005	<L			
192208	H	215006	H			
192209	<JR	215007	<JR			
192210	W	215008	W			
192211	HNH	215009	HNH			
192212	NBJ>	215010	NBJ>			
192213	>XD	215011	>XD			
192214	NGC	215012	NGC			
192215	>L	215013	>L			
192216	>X>B	215014	>X>B			
192217	MLK	215015	MLK			
192218	JFR>L	215016	JFR>L			
192219	W	215017	W			
192220	J>MR	215018	J>MR			
192221	KH	215019	KH			
192222	>MR	215020	>MR			
192223	JHWH	215021	JHWH			
192224	H	215022	H			
192225	R>JT	215023	R>JT			
192226	>T	215024	>T			
192227	KL	215025	KL			
192228	H	215026	H			
192229	HMWN	215027	HMWN			
192230	H	215028	H			
192231	GDWL	215029	GDWL			
192232	H	215030	H			
192233	ZH	215031	ZH			
192234	HNNJ	215032|215033	HN	NJ		
192235	NTNW	215034|215035	NTN	W		
192236	B	215036	B			
192237	JDK	215037|215038	JD	K		
192238	H	215039	H			
192239	JWM	215040	JWM			
192240	W	215041	W			
192241	JD<T	215042	JD<T			
192242	KJ	215043	KJ			
192243	>NJ	215044	>NJ			
192244	JHWH	215045	JHWH			
192245	W	215046	W			
192246	J>MR	215047	J>MR			
192247	>X>B	215048	>X>B			
192248	B	215049	B			
192249	MJ	215050	MJ			
192250	W	215051	W			
192251	J>MR	215052	J>MR			
192252	KH	215053	KH			
192253	>MR	215054	>MR			
192254	JHWH	215055	JHWH			
192255	B	215056	B			
192256	N<RJ	215057	N<RJ			
192257	FRJ	215058	FRJ			
192258	H	215059	H			
192259	MDJNWT	215060	MDJNWT			
192260	W	215061	W			
192261	J>MR	215062	J>MR			
192262	MJ	215063	MJ			
192263	J>SR	215064	J>SR			
192264	H	215065	H			
192265	MLXMH	215066	MLXMH			
192266	W	215067	W			
192267	J>MR	215068	J>MR			
192268	>TH	215069	>TH			
192269	W	215070	W			
192270	JPQD	215071	JPQD			
192271	>T	215072	>T			
192272	N<RJ	215073	N<RJ			
192273	FRJ	215074	FRJ			
192274	H	215075	H			
192275	MDJNWT	215076	MDJNWT			
192276	W	215077	W			
192277	JHJW	215078	JHJW			
192278	M>TJM	215079	M>TJM			
192279	CNJM	215080	CNJM			
192280	W	215081	W			
192281	CLCJM	215082	CLCJM			
192282	W	215083	W			
192283	>XRJHM	215084|215085	>XRJ	HM		
192284	PQD	215086	PQD			
192285	>T	215087	>T			
192286	KL	215088	KL			
192287	H	215089	H			
192288	<M	215090	<M			
192289	KL	215091	KL			
192290	BNJ	215092	BNJ			
192291	JFR>L	215093	JFR>L			
192292	CB<T	215094	CB<T			
192293	>LPJM	215095	>LPJM			
192294	W	215096	W			
192295	JY>W	215097	JY>W			
192296	B	215098	B			
192298	YHRJM	215100	YHRJM			
192299	W	215101	W			
192300	BN_HDD	215102|215103	BN	HDD		
192301	CTH	215104	CTH			
192302	CKWR	215105	CKWR			
192303	B	215106	B			
192305	SKWT	215108	SKWT			
192306	HW>	215109	HW>			
192307	W	215110	W			
192308	H	215111	H			
192309	MLKJM	215112	MLKJM			
192310	CLCJM	215113	CLCJM			
192311	W	215114	W			
192312	CNJM	215115	CNJM			
192313	MLK	215116	MLK			
192314	<ZR	215117	<ZR			
192315	>TW	215118|215119	>T	W		
192316	W	215120	W			
192317	JY>W	215121	JY>W			
192318	N<RJ	215122	N<RJ			
192319	FRJ	215123	FRJ			
192320	H	215124	H			
192321	MDJNWT	215125	MDJNWT			
192322	B	215126	B			
192324	R>CNH	215128	R>CNH			
192325	W	215129	W			
192326	JCLX	215130	JCLX			
192327	BN_HDD	215131|215132	BN	HDD		
192328	W	215133	W			
192329	JGJDW	215134	JGJDW			
192330	LW	215135|215136	L	W		
192331	L	215137	L			
192332	>MR	215138	>MR			
192333	>NCJM	215139	>NCJM			
192334	JY>W	215140	JY>W			
192335	M	215141	M			
192336	CMRWN	215142	CMRWN			
192337	W	215143	W			
192338	J>MR	215144	J>MR			
192339	>M	215145	>M			
192340	L	215146	L			
192341	CLWM	215147	CLWM			
192342	JY>W	215148	JY>W			
192343	TPFWM	215149|215150	TPFW	M		
192344	XJJM	215151	XJJM			
192345	W	215152	W			
192346	>M	215153	>M			
192347	L	215154	L			
192348	MLXMH	215155	MLXMH			
192349	JY>W	215156	JY>W			
192350	XJJM	215157	XJJM			
192351	TPFWM	215158|215159	TPFW	M		
192352	W	215160	W			
192353	>LH	215161	>LH			
192354	JY>W	215162	JY>W			
192355	MN	215163	MN			
192356	H	215164	H			
192357	<JR	215165	<JR			
192358	N<RJ	215166	N<RJ			
192359	FRJ	215167	FRJ			
192360	H	215168	H			
192361	MDJNWT	215169	MDJNWT			
192362	W	215170	W			
192363	H	215171	H			
192364	XJL	215172	XJL			
192365	>CR	215173	>CR			
192366	>XRJHM	215174|215175	>XRJ	HM		
192367	W	215176	W			
192368	JKW	215177	JKW			
192369	>JC	215178	>JC			
192370	>JCW	215179|215180	>JC	W		
192371	W	215181	W			
192372	JNSW	215182	JNSW			
192373	>RM	215183	>RM			
192374	W	215184	W			
192375	JRDPM	215185|215186	JRDP	M		
192376	JFR>L	215187	JFR>L			
192377	W	215188	W			
192378	JMLV	215189	JMLV			
192379	BN_HDD	215190|215191	BN	HDD		
192380	MLK	215192	MLK			
192381	>RM	215193	>RM			
192382	<L	215194	<L			
192383	SWS	215195	SWS			
192384	W	215196	W			
192385	PRCJM	215197	PRCJM			
192386	W	215198	W			
192387	JY>	215199	JY>			
192388	MLK	215200	MLK			
192389	JFR>L	215201	JFR>L			
192390	W	215202	W			
192391	JK	215203	JK			
192392	>T	215204	>T			
192393	H	215205	H			
192394	SWS	215206	SWS			
192395	W	215207	W			
192396	>T	215208	>T			
192397	H	215209	H			
192398	RKB	215210	RKB			
192399	W	215211	W			
192400	HKH	215212	HKH			
192401	B	215213	B			
192402	>RM	215214	>RM			
192403	MKH	215215	MKH			
192404	GDWLH	215216	GDWLH			
192405	W	215217	W			
192406	JGC	215218	JGC			
192407	H	215219	H			
192408	NBJ>	215220	NBJ>			
192409	>L	215221	>L			
192410	MLK	215222	MLK			
192411	JFR>L	215223	JFR>L			
192412	W	215224	W			
192413	J>MR	215225	J>MR			
192414	LW	215226|215227	L	W		
192415	LK	215228	LK			
192416	HTXZQ	215229	HTXZQ			
192417	W	215230	W			
192418	D<	215231	D<			
192419	W	215232	W			
192420	R>H	215233	R>H			
192421	>T	215234	>T			
192422	>CR	215235	>CR			
192423	T<FH	215236	T<FH			
192424	KJ	215237	KJ			
192425	L	215238	L			
192426	TCWBT	215239	TCWBT			
192427	H	215240	H			
192428	CNH	215241	CNH			
192429	MLK	215242	MLK			
192430	>RM	215243	>RM			
192431	<LH	215244	<LH			
192432	<LJK	215245|215246	<LJ	K		
192433	W	215247	W			
192434	<BDJ	215248	<BDJ			
192435	MLK	215249	MLK			
192436	>RM	215250	>RM			
192437	>MRW	215251	>MRW			
192438	>LJW	215252|215253	>LJ	W		
192439	>LHJ	215254	>LHJ			
192440	HRJM	215255	HRJM			
192441	>LHJHM	215256|215257	>LHJ	HM		
192442	<L	215258	<L			
192443	KN	215259	KN			
192444	XZQW	215260	XZQW			
192445	MMNW	215261|215262	MM	NW		
192446	W	215263	W			
192447	>WLM	215264	>WLM			
192448	NLXM	215265	NLXM			
192449	>TM	215266|215267	>T	M		
192450	B	215268	B			
192452	MJCWR	215270	MJCWR			
